Category	Geneset.ID	Description	Number.of.Genes	enrich.status	enrich.fdr	enrich.pvalue	promoter.status	promoter.fdr	promoter.pvalue	enhancer.status	enhancer.fdr	enhancer.pvalue
Gene Ontology Biological Process	GO:0015813	L-glutamate transport	15	enriched	0.829253242833767	0.698690872205007	enriched	0.674363465925498	0.314894667457749	farther	0.823837113949009	0.505736022461041
Gene Ontology Biological Process	GO:0033189	response to vitamin A	12	enriched	0.830594416328372	0.701145909492815	depleted	0.343812651556027	0.0747066328308185	closer	0.928392403072018	0.759855405926401
Gene Ontology Biological Process	GO:0071243	cellular response to arsenic-containing substance	8	enriched	0.831076052370327	0.702202076426101	enriched	0.186764036000386	0.0247387306345059	farther	0.482461806225644	0.093888078643581
Gene Ontology Biological Process	GO:0060964	regulation of gene silencing by miRNA	26	enriched	0.832095324333871	0.703224581138918	depleted	0.552580079037097	0.196225374063959	closer	0.996027101321689	0.986779881452031
Gene Ontology Biological Process	GO:0001756	somitogenesis	64	enriched	0.835020979654694	0.707796126056637	enriched	0.914877649558548	0.74368848734708	farther	0.177376206700181	0.00979594917917701
Gene Ontology Biological Process	GO:0006586	indolalkylamine metabolic process	10	enriched	0.835020979654694	0.707801268468691	enriched	0.642420555625704	0.282670405215642	farther	0.732925291565522	0.333701687395129
Gene Ontology Biological Process	GO:0038128	ERBB2 signaling pathway	36	enriched	0.837040359238202	0.710363958917984	enriched	0.930370404619181	0.781490220755972	farther	0.856047174402345	0.57296586416191
Gene Ontology Biological Process	GO:0086091	regulation of heart rate by cardiac conduction	27	enriched	0.837040359238202	0.71064872523034	enriched	0.695512707187328	0.337938636945388	farther	0.980581673182948	0.924686934394958
Gene Ontology Biological Process	GO:0032148	activation of protein kinase B activity	35	enriched	0.83760800710013	0.711606445111689	enriched	0.874016799659944	0.643152758171782	closer	0.80423901279702	0.455776197111235
Gene Ontology Biological Process	GO:1905475	regulation of protein localization to membrane	119	enriched	0.83760800710013	0.711762832299442	enriched	0.423693331635815	0.112103391681118	closer	0.916497731775118	0.721099763754242
Gene Ontology Biological Process	GO:0046326	positive regulation of glucose import	37	enriched	0.83760800710013	0.711949495536383	depleted	0.988195966317727	0.954772742727262	closer	0.742137757805755	0.348268174384131
Gene Ontology Biological Process	GO:0042832	defense response to protozoan	11	enriched	0.83760800710013	0.712023045117487	depleted	0.85262146136664	0.594794476988346	farther	0.865089989270492	0.602847151290407
Gene Ontology Biological Process	GO:0006694	steroid biosynthetic process	106	enriched	0.83760800710013	0.712275345771323	enriched	0.996261061504235	0.984177976032605	farther	0.862906364458172	0.597189572645119
Gene Ontology Biological Process	GO:0001941	postsynaptic membrane organization	43	enriched	0.83760800710013	0.712443007375616	enriched	0.0647963721043828	0.00454667313467466	closer	0.840870118846005	0.539173939356965
Gene Ontology Biological Process	GO:0002251	organ or tissue specific immune response	15	enriched	0.83760800710013	0.712579601244959	depleted	0.925795690243661	0.773081572702015	farther	0.994259234908131	0.966314363990961
Gene Ontology Biological Process	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	1367	enriched	0.83760800710013	0.712734264991685	depleted	0.967913862118749	0.881610241925955	farther	0.786828864467755	0.42097921567787
Gene Ontology Biological Process	GO:0034162	toll-like receptor 9 signaling pathway	17	enriched	0.83760800710013	0.712754245235427	depleted	0.71486510148438	0.362748603261123	closer	0.539185891709231	0.129178864538207
Gene Ontology Biological Process	GO:0051303	establishment of chromosome localization	38	enriched	0.838481121697091	0.713727383786567	depleted	0.874434775155708	0.646482108995858	farther	0.861642521526906	0.586937474711652
Gene Ontology Biological Process	GO:0070228	regulation of lymphocyte apoptotic process	29	enriched	0.839194569273442	0.714702201571933	depleted	0.579639115942145	0.216732671962085	closer	0.554838844007607	0.139415868637615
Gene Ontology Biological Process	GO:0006109	regulation of carbohydrate metabolic process	100	enriched	0.839194569273442	0.715062136450305	enriched	0.956256848858846	0.856720130921804	closer	0.99833047425567	0.993299151842286
Gene Ontology Biological Process	GO:0042552	myelination	105	enriched	0.839194569273442	0.715080311402607	enriched	0.00602368631012898	0.00015996220672372	farther	0.897754328453012	0.676062855673693
Gene Ontology Biological Process	GO:0046685	response to arsenic-containing substance	17	enriched	0.839693488954164	0.716301588948081	enriched	0.988195966317727	0.953170717667569	farther	0.838472440950428	0.531173308998899
Gene Ontology Biological Process	GO:0044091	membrane biogenesis	63	enriched	0.839693488954164	0.716615123085585	enriched	0.0718590554910972	0.00548012468699984	farther	0.771684840757857	0.398024760114076
Gene Ontology Biological Process	GO:0097581	lamellipodium organization	65	enriched	0.839693488954164	0.71680609889079	depleted	0.343812651556027	0.0748277011655927	farther	0.870846867095975	0.615608644037752
Gene Ontology Biological Process	GO:0014896	muscle hypertrophy	62	enriched	0.839693488954164	0.717494180570585	enriched	0.979878943663014	0.921378708220446	closer	0.323263082210527	0.035778875739913
Gene Ontology Biological Process	GO:0019724	B cell mediated immunity	40	enriched	0.839693488954164	0.717765426987147	depleted	0.0743470515765548	0.00576445447385577	farther	0.615178436862804	0.196513677834832
Gene Ontology Biological Process	GO:0055117	regulation of cardiac muscle contraction	54	enriched	0.839693488954164	0.717784122172487	enriched	0.171214272680229	0.0217425806116468	farther	0.796206391351289	0.442401236781515
Gene Ontology Biological Process	GO:0032941	secretion by tissue	18	enriched	0.839702555869711	0.717993580498697	depleted	0.690328192026811	0.331448523289477	farther	0.6815807734792	0.267808307330314
Gene Ontology Biological Process	GO:0034035	purine ribonucleoside bisphosphate metabolic process	9	enriched	0.839702555869711	0.718280166515417	enriched	0.936592665468734	0.796984260788475	closer	0.994264620301191	0.969532323742346
Gene Ontology Biological Process	GO:0050427	3'-phosphoadenosine 5'-phosphosulfate metabolic process	9	enriched	0.839702555869711	0.718280166515417	enriched	0.936592665468734	0.796984260788475	closer	0.994264620301191	0.969532323742346
Gene Ontology Biological Process	GO:0009451	RNA modification	44	enriched	0.839926710479559	0.71875106614521	enriched	0.975013085443184	0.90102405287298	farther	0.292318894882231	0.0281609790185053
Gene Ontology Biological Process	GO:0045806	negative regulation of endocytosis	21	enriched	0.841087987960653	0.720347440871741	depleted	0.582916880447157	0.2196523298136	closer	0.855489221126557	0.570907796743627
Gene Ontology Biological Process	GO:0072330	monocarboxylic acid biosynthetic process	121	enriched	0.841087987960653	0.720766502568573	depleted	0.0817178085401112	0.00691263242973381	closer	0.752043640892838	0.364770335071204
Gene Ontology Biological Process	GO:0045739	positive regulation of DNA repair	35	enriched	0.841087987960653	0.720769527965506	depleted	0.976589316545852	0.911445356898669	farther	0.99568366616009	0.984095252092234
Gene Ontology Biological Process	GO:0097193	intrinsic apoptotic signaling pathway	165	enriched	0.841801736800029	0.722197031804018	enriched	0.893548818769724	0.687257974123093	farther	0.786828864467755	0.421858623593295
Gene Ontology Biological Process	GO:0070201	regulation of establishment of protein localization	625	enriched	0.841927176283656	0.722467844428716	enriched	0.715879364073384	0.366805270351431	farther	0.946329099135829	0.816989635687988
Gene Ontology Biological Process	GO:0050920	regulation of chemotaxis	162	enriched	0.842755331117588	0.723592653973171	depleted	0.720623971754084	0.373854546301033	closer	0.998815331955037	0.995524023437255
Gene Ontology Biological Process	GO:0042462	eye photoreceptor cell development	22	enriched	0.842755331117588	0.724018711776038	enriched	0.888374866165727	0.676605300792944	closer	0.815831171780208	0.489435448082912
Gene Ontology Biological Process	GO:0001754	eye photoreceptor cell differentiation	34	enriched	0.842755331117588	0.724062196785524	enriched	0.735778681518618	0.397153521371224	closer	0.787049196002337	0.422545325971342
Gene Ontology Biological Process	GO:0018198	peptidyl-cysteine modification	20	enriched	0.844456374959794	0.726111354782254	enriched	0.444325783685185	0.122557780613301	farther	0.890197789912754	0.657658913988666
Gene Ontology Biological Process	GO:0071624	positive regulation of granulocyte chemotaxis	11	enriched	0.844943802350599	0.727021814040377	depleted	0.0776416148648735	0.00629079182274028	closer	0.443337615681898	0.075708555808442
Gene Ontology Biological Process	GO:0045599	negative regulation of fat cell differentiation	47	enriched	0.846003217782704	0.728776510181498	depleted	0.91469887838804	0.741160418379476	closer	0.512645662889578	0.114176991666018
Gene Ontology Biological Process	GO:0071542	dopaminergic neuron differentiation	51	enriched	0.846800560451495	0.73005677345594	depleted	0.519447948931222	0.169012447187154	closer	0.153633159891983	0.00699821526935762
Gene Ontology Biological Process	GO:1903792	negative regulation of anion transport	26	enriched	0.846800560451495	0.730263274301418	enriched	0.671106624413845	0.309129920953404	farther	0.731540315009912	0.331206701640497
Gene Ontology Biological Process	GO:0060038	cardiac muscle cell proliferation	63	enriched	0.847018291509386	0.731597888537667	enriched	0.980109902826712	0.922925742960296	closer	0.702819484593834	0.293402427222957
Gene Ontology Biological Process	GO:0051532	regulation of NFAT protein import into nucleus	7	enriched	0.848892896606093	0.733710685397668	enriched	0.803096379519802	0.497459262518742	farther	0.919183438660004	0.733707579066078
Gene Ontology Biological Process	GO:0043954	cellular component maintenance	26	enriched	0.849042374144256	0.734498181005198	enriched	0.0225463728541426	0.000943984597110835	farther	0.557831028469406	0.140457938744283
Gene Ontology Biological Process	GO:0032456	endocytic recycling	27	enriched	0.852704345593698	0.739318964497114	enriched	0.625311994392113	0.265687903025298	closer	0.649069641692235	0.23012031373321
Gene Ontology Biological Process	GO:0050832	defense response to fungus	10	enriched	0.853567172364522	0.740384563273895	enriched	0.937490331311342	0.799211505357857	farther	0.777516816838781	0.407220476661831
Gene Ontology Biological Process	GO:0031076	embryonic camera-type eye development	39	enriched	0.853567172364522	0.740547239362608	depleted	0.277035316793071	0.0505854498661671	farther	0.602229256046858	0.182731750487906
Gene Ontology Biological Process	GO:0071425	hematopoietic stem cell proliferation	19	enriched	0.85426375950211	0.741498956202839	enriched	0.690523126364635	0.332394430779356	farther	0.772935611743961	0.399971962347561
Gene Ontology Biological Process	GO:0043255	regulation of carbohydrate biosynthetic process	52	enriched	0.856004539137887	0.743175873386043	enriched	0.197486457244736	0.0278455668466131	farther	0.63037536020707	0.211827427969449
Gene Ontology Biological Process	GO:0008643	carbohydrate transport	107	enriched	0.857374332865582	0.744697496718486	depleted	0.85076445242816	0.586033025906727	farther	0.865286841146504	0.604140957900699
Gene Ontology Biological Process	GO:0000060	protein import into nucleus, translocation	26	enriched	0.857763555534624	0.745700629302731	enriched	0.885302748940525	0.670187161017686	farther	0.410693850320197	0.0633398422699747
Gene Ontology Biological Process	GO:0060688	regulation of morphogenesis of a branching structure	50	enriched	0.857890176716208	0.74597699801297	depleted	0.804226960910861	0.498842076936374	closer	0.758350194386758	0.371733445746653
Gene Ontology Biological Process	GO:0048799	animal organ maturation	25	enriched	0.859211225905533	0.747625352411308	depleted	0.358535820051694	0.081766400835053	closer	0.595443493918022	0.17737520542929
Gene Ontology Biological Process	GO:0046823	negative regulation of nucleocytoplasmic transport	60	enriched	0.859463508203723	0.748178060737142	depleted	0.225758473015691	0.0356207398788083	farther	0.994264620301191	0.969593603206459
Gene Ontology Biological Process	GO:0045662	negative regulation of myoblast differentiation	18	enriched	0.859781807371671	0.749019378691797	depleted	0.735778681518618	0.396980220940033	closer	0.995470147425279	0.974630687079877
Gene Ontology Biological Process	GO:0097150	neuronal stem cell population maintenance	22	enriched	0.860716598302291	0.750269924901221	depleted	0.778756704513051	0.45880434759414	farther	0.811911155853036	0.476706319001122
Gene Ontology Biological Process	GO:0006942	regulation of striated muscle contraction	57	enriched	0.86078463582182	0.750596334234333	enriched	0.205574917987784	0.0304835844661087	farther	0.823614942583781	0.503316444100391
Gene Ontology Biological Process	GO:0035269	protein O-linked mannosylation	14	enriched	0.861334786693724	0.751734371333157	enriched	0.595339219055043	0.22918078872714	farther	0.868301611875649	0.608265560247838
Gene Ontology Biological Process	GO:0050732	negative regulation of peptidyl-tyrosine phosphorylation	37	enriched	0.861669185091827	0.752283408573643	depleted	0.86741363805998	0.626528443560178	farther	0.884443473172703	0.642622844652206
Gene Ontology Biological Process	GO:0018200	peptidyl-glutamic acid modification	19	enriched	0.862624355963579	0.753437749170747	depleted	0.825991990174809	0.533956830244813	closer	0.592438634515591	0.171078252354501
Gene Ontology Biological Process	GO:0014897	striated muscle hypertrophy	60	enriched	0.862675897719068	0.753915808892754	enriched	0.974991192129004	0.900529759739233	closer	0.34227475673195	0.0408022824946984
Gene Ontology Biological Process	GO:0001954	positive regulation of cell-matrix adhesion	46	enriched	0.862675897719068	0.753984420006838	depleted	0.819209652935588	0.518734465989456	closer	0.683397736850792	0.271425075171016
Gene Ontology Biological Process	GO:0032845	negative regulation of homeostatic process	147	enriched	0.862886574097364	0.755059118482561	depleted	0.977084797147943	0.914561314991006	farther	0.592438634515591	0.17166314644008
Gene Ontology Biological Process	GO:0050000	chromosome localization	38	enriched	0.862886574097364	0.755298192906059	depleted	0.874434775155708	0.646482108995858	farther	0.861642521526906	0.586937474711652
Gene Ontology Biological Process	GO:0090162	establishment of epithelial cell polarity	27	enriched	0.862886574097364	0.755328335565435	depleted	0.240086223374173	0.0396963652913684	closer	0.613282653705856	0.192455988925109
Gene Ontology Biological Process	GO:0051570	regulation of histone H3-K9 methylation	15	enriched	0.863276513744925	0.756155818159573	enriched	0.730246146089392	0.388649574279857	closer	0.861644797330508	0.588077547257688
Gene Ontology Biological Process	GO:0003009	skeletal muscle contraction	23	enriched	0.863276513744925	0.756241368744025	enriched	0.991544285327649	0.972590380038256	closer	0.600400662195135	0.180853388069634
Gene Ontology Biological Process	GO:0071868	cellular response to monoamine stimulus	31	enriched	0.86562396281235	0.759581252113105	enriched	0.611188076396748	0.249007668953153	closer	0.978602936525308	0.915423365394589
Gene Ontology Biological Process	GO:0071870	cellular response to catecholamine stimulus	31	enriched	0.86562396281235	0.759581252113105	enriched	0.611188076396748	0.249007668953153	closer	0.978602936525308	0.915423365394589
Gene Ontology Biological Process	GO:0044246	regulation of multicellular organismal metabolic process	28	enriched	0.865849602823117	0.759947083074835	enriched	0.996283966934006	0.985272996643205	farther	0.978313548892655	0.910800185528878
Gene Ontology Biological Process	GO:0015682	ferric iron transport	17	enriched	0.867373839086534	0.762048775050677	enriched	0.924557815215296	0.770076552041118	farther	0.796206391351289	0.4426284028679
Gene Ontology Biological Process	GO:0072512	trivalent inorganic cation transport	17	enriched	0.867373839086534	0.762048775050677	enriched	0.924557815215296	0.770076552041118	farther	0.796206391351289	0.4426284028679
Gene Ontology Biological Process	GO:0045913	positive regulation of carbohydrate metabolic process	52	enriched	0.867373839086534	0.762067699950286	enriched	0.823820703127302	0.528268978245546	closer	0.897228734659174	0.674371183282315
Gene Ontology Biological Process	GO:0032872	regulation of stress-activated MAPK cascade	170	enriched	0.867409693901561	0.762325170023198	enriched	0.935199225450039	0.794223353727245	closer	0.870680833279639	0.614171834852151
Gene Ontology Biological Process	GO:0050921	positive regulation of chemotaxis	110	enriched	0.867717853753683	0.762932387018164	depleted	0.191913099484002	0.0261885679466442	closer	0.897754328453012	0.676841993532811
Gene Ontology Biological Process	GO:0035308	negative regulation of protein dephosphorylation	16	enriched	0.869001895071948	0.765072030900715	depleted	0.958857185692161	0.861620248946812	closer	0.902118001960154	0.688207087689727
Gene Ontology Biological Process	GO:0032272	negative regulation of protein polymerization	39	enriched	0.869203530472825	0.765418034296965	enriched	0.976430795764458	0.909824689705638	farther	0.682014504375562	0.2695288330458
Gene Ontology Biological Process	GO:0010921	regulation of phosphatase activity	94	enriched	0.870283605352317	0.767043914234732	enriched	0.51626002350482	0.166115843965497	closer	0.772935611743961	0.400147045414991
Gene Ontology Biological Process	GO:0044321	response to leptin	16	enriched	0.870794787290314	0.767663247256512	enriched	0.922039126302328	0.763785171090773	farther	0.649258365921952	0.231128578755822
Gene Ontology Biological Process	GO:0014850	response to muscle activity	14	enriched	0.871395322160938	0.768361566293876	depleted	0.996283966934006	0.986248822889232	farther	0.945127033785642	0.811036274393155
Gene Ontology Biological Process	GO:0032655	regulation of interleukin-12 production	38	enriched	0.871661343575581	0.768765092705737	depleted	0.914877649558548	0.743438579678095	closer	0.991623063049283	0.956953558029873
Gene Ontology Biological Process	GO:0070306	lens fiber cell differentiation	26	enriched	0.871685225929126	0.7692637351056	depleted	0.738973463171455	0.403935872483718	farther	0.791594528067103	0.433916254736084
Gene Ontology Biological Process	GO:0030517	negative regulation of axon extension	28	enriched	0.871685225929126	0.769408777846316	enriched	0.874016799659944	0.640403529599988	closer	0.902200833320997	0.68934739158077
Gene Ontology Biological Process	GO:0051223	regulation of protein transport	560	enriched	0.871685225929126	0.769462011800977	enriched	0.925402745528287	0.771318434923752	farther	0.988838811016863	0.94647917208786
Gene Ontology Biological Process	GO:0051155	positive regulation of striated muscle cell differentiation	44	enriched	0.874862009363032	0.773792469223399	depleted	0.847608345153681	0.579472629561759	closer	0.573921883853416	0.153631735142773
Gene Ontology Biological Process	GO:0010155	regulation of proton transport	9	enriched	0.876047391631756	0.775435751367767	depleted	0.699329011330723	0.342547860366881	farther	0.714722353923412	0.306309580252891
Gene Ontology Biological Process	GO:0045834	positive regulation of lipid metabolic process	104	enriched	0.876047391631756	0.77568995638183	enriched	0.643170063776128	0.28369116835236	farther	0.721842806288745	0.314538210610021
Gene Ontology Biological Process	GO:0072665	protein localization to vacuole	33	enriched	0.876262863816536	0.776289442100484	depleted	0.922039126302328	0.762723268479883	farther	0.897754328453012	0.677456185903101
Gene Ontology Biological Process	GO:0007272	ensheathment of neurons	107	enriched	0.876262863816536	0.776390298605425	enriched	0.00763510284100364	0.000239753180896024	farther	0.913943126090602	0.717021968858222
Gene Ontology Biological Process	GO:0008366	axon ensheathment	107	enriched	0.876262863816536	0.776390298605425	enriched	0.00763510284100364	0.000239753180896024	farther	0.913943126090602	0.717021968858222
Gene Ontology Biological Process	GO:0031670	cellular response to nutrient	24	enriched	0.877332174533621	0.777677851161514	enriched	0.38074896474581	0.0923273802862973	farther	0.322330509671712	0.0350271320718756
Gene Ontology Biological Process	GO:0035635	entry of bacterium into host cell	18	enriched	0.877484063382197	0.778410190854627	depleted	0.708550060314291	0.350063570440178	farther	0.493385435569493	0.104338730414095
Gene Ontology Biological Process	GO:0045598	regulation of fat cell differentiation	112	enriched	0.877484063382197	0.778492839329389	depleted	0.616902935624478	0.255179465908633	closer	0.864953794604272	0.600927819937831
Gene Ontology Biological Process	GO:1902745	positive regulation of lamellipodium organization	20	enriched	0.879594917197029	0.781047551013683	depleted	0.219882301495717	0.0340968872255425	farther	0.971966559986153	0.895465952120035
Gene Ontology Biological Process	GO:1903901	negative regulation of viral life cycle	36	enriched	0.880422990221457	0.782605827629356	depleted	0.85262146136664	0.593911227276801	farther	0.911844376462807	0.710632672875434
Gene Ontology Biological Process	GO:2001222	regulation of neuron migration	46	enriched	0.880422990221457	0.783457617060839	enriched	0.362074514476418	0.0839389647826702	closer	0.697505715968564	0.287709277685812
Gene Ontology Biological Process	GO:0090200	positive regulation of release of cytochrome c from mitochondria	16	enriched	0.880422990221457	0.783591949133513	depleted	0.771345860551487	0.448244793551727	farther	0.790123715516245	0.432080056817161
Gene Ontology Biological Process	GO:0005979	regulation of glycogen biosynthetic process	18	enriched	0.880422990221457	0.783660083562111	enriched	0.343812651556027	0.0748856618530379	closer	0.811911155853036	0.47855743538039
Gene Ontology Biological Process	GO:0010962	regulation of glucan biosynthetic process	18	enriched	0.880422990221457	0.783660083562111	enriched	0.343812651556027	0.0748856618530379	closer	0.811911155853036	0.47855743538039
Gene Ontology Biological Process	GO:0043409	negative regulation of MAPK cascade	110	enriched	0.88099505119689	0.784965080186395	enriched	0.820984466859791	0.521489842585682	farther	0.937721387067069	0.795464457179472
Gene Ontology Biological Process	GO:0035384	thioester biosynthetic process	31	enriched	0.88099505119689	0.785337853595814	depleted	0.640344302463876	0.280974641550627	closer	0.922676090386381	0.748478278400272
Gene Ontology Biological Process	GO:0071616	acyl-CoA biosynthetic process	31	enriched	0.88099505119689	0.785337853595814	depleted	0.640344302463876	0.280974641550627	closer	0.922676090386381	0.748478278400272
Gene Ontology Biological Process	GO:0060420	regulation of heart growth	47	enriched	0.88099505119689	0.785535420722173	enriched	0.91469887838804	0.742007134338815	farther	0.947032643690173	0.820164745086627
Gene Ontology Biological Process	GO:0032204	regulation of telomere maintenance	40	enriched	0.8815177447795	0.78617234807724	depleted	0.949452815533634	0.838025114161253	farther	0.448708870776748	0.078800200993164
Gene Ontology Biological Process	GO:0045920	negative regulation of exocytosis	32	enriched	0.881821463198772	0.786728971058112	depleted	0.706440601338496	0.348274044496998	farther	0.673947841603425	0.262315810416685
Gene Ontology Biological Process	GO:0043252	sodium-independent organic anion transport	18	enriched	0.881821463198772	0.786785073677834	enriched	0.957446500752734	0.85852830247764	closer	0.96481296530784	0.879109078690334
Gene Ontology Biological Process	GO:0048732	gland development	438	enriched	0.883307811815163	0.788625715649725	depleted	0.819477501560779	0.519738396027693	farther	0.898632543141608	0.679873351795134
Gene Ontology Biological Process	GO:0048070	regulation of developmental pigmentation	15	enriched	0.884300839302479	0.789937235261941	depleted	0.84911512220623	0.582809972423389	farther	0.986871458484907	0.938928347412225
Gene Ontology Biological Process	GO:0099623	regulation of cardiac muscle cell membrane repolarization	13	enriched	0.884300839302479	0.790243066695617	enriched	0.46798594710774	0.134850738465364	farther	0.829102596787589	0.512822526290286
Gene Ontology Biological Process	GO:0051531	NFAT protein import into nucleus	9	enriched	0.884300839302479	0.790410280024828	enriched	0.93175383437695	0.783475117954489	closer	0.989370130762082	0.94877954575444
Gene Ontology Biological Process	GO:0008347	glial cell migration	43	enriched	0.884770016302609	0.791130855825535	enriched	0.842638784706869	0.567714622792488	closer	0.391644706501195	0.0575498589557806
Gene Ontology Biological Process	GO:0046677	response to antibiotic	30	enriched	0.884989589675333	0.791498733623181	depleted	0.841955429197655	0.564965757431669	farther	0.846175495262034	0.552878844838911
Gene Ontology Biological Process	GO:0031098	stress-activated protein kinase signaling cascade	211	enriched	0.885020047289488	0.791869071193696	depleted	0.888374866165727	0.67639166619063	closer	0.76223337740652	0.380960564532938
Gene Ontology Biological Process	GO:0072661	protein targeting to plasma membrane	37	enriched	0.886474590399468	0.793342350043486	enriched	0.00254545645482917	5.27557522733833e-05	farther	0.384701063956607	0.0524264097731477
Gene Ontology Biological Process	GO:0060337	type I interferon signaling pathway	35	enriched	0.886982757589785	0.794312917244583	depleted	0.276705235558832	0.0503100428288786	closer	0.994264620301191	0.970306619663355
Gene Ontology Biological Process	GO:0071357	cellular response to type I interferon	35	enriched	0.886982757589785	0.794312917244583	depleted	0.276705235558832	0.0503100428288786	closer	0.994264620301191	0.970306619663355
Gene Ontology Biological Process	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity	30	enriched	0.887617683709788	0.795860804566928	depleted	0.819378555042002	0.519357990887255	farther	0.196555865396439	0.0119332413454523
Gene Ontology Biological Process	GO:0070302	regulation of stress-activated protein kinase signaling cascade	170	enriched	0.887617683709788	0.795901420362028	enriched	0.935199225450039	0.794223353727245	closer	0.870680833279639	0.614171834852151
Gene Ontology Biological Process	GO:0007176	regulation of epidermal growth factor-activated receptor activity	24	enriched	0.887617683709788	0.79600731253981	depleted	0.754021998834392	0.425169605467968	closer	0.788904621013067	0.429447851113286
Gene Ontology Biological Process	GO:0019229	regulation of vasoconstriction	69	enriched	0.887617683709788	0.796427440609107	depleted	0.776327546489606	0.454571122496813	closer	0.649069641692235	0.230237922910795
Gene Ontology Biological Process	GO:0010866	regulation of triglyceride biosynthetic process	9	enriched	0.887786253306066	0.796925400089241	depleted	0.0866591296279428	0.00760256255850776	closer	0.557707941692105	0.140318842472641
Gene Ontology Biological Process	GO:0090150	establishment of protein localization to membrane	291	enriched	0.888071636599759	0.797525856244753	enriched	0.000156004182010883	7.39504076976454e-07	farther	0.131814258116509	0.00473840458418037
Gene Ontology Biological Process	GO:0051056	regulation of small GTPase mediated signal transduction	249	enriched	0.888480263510955	0.798237259424943	depleted	0.953919622458657	0.8457881349607	closer	0.24226596346065	0.0184552284628873
Gene Ontology Biological Process	GO:0010259	multicellular organism aging	21	enriched	0.88990063704478	0.79968586031006	depleted	0.778756704513051	0.458523025285641	closer	0.613149751498833	0.191468162369572
Gene Ontology Biological Process	GO:0034330	cell junction organization	286	enriched	0.891427424623928	0.801403449390536	enriched	0.867950953247049	0.627319419966721	closer	0.60651462385641	0.186574667195217
Gene Ontology Biological Process	GO:0086065	cell communication involved in cardiac conduction	47	enriched	0.891957445733512	0.802515003325373	enriched	0.0404026369768314	0.00217715314587306	farther	0.785684079760701	0.419777925336767
Gene Ontology Biological Process	GO:0010288	response to lead ion	15	enriched	0.892802829885747	0.804306805781306	enriched	0.857541087989277	0.612737196844469	farther	0.684769902667486	0.273314731970531
Gene Ontology Biological Process	GO:0031648	protein destabilization	33	enriched	0.892802829885747	0.804680028150418	depleted	0.774613491401062	0.45227768277954	closer	0.44836609489548	0.0782993520018048
Gene Ontology Biological Process	GO:0070828	heterochromatin organization	5	enriched	0.894682213256556	0.806757444479453	enriched	0.592102952629372	0.22782019014718	farther	0.480182856222247	0.0915316812839533
Gene Ontology Biological Process	GO:0048536	spleen development	38	enriched	0.89509709455961	0.807362275083623	enriched	0.043525658055233	0.00240569831138499	farther	0.303158287863403	0.0300278901140141
Gene Ontology Biological Process	GO:0030947	regulation of vascular endothelial growth factor receptor signaling pathway	23	enriched	0.895672363793476	0.808518355919019	depleted	0.770157660744461	0.446807884979293	closer	0.72183911272575	0.313697090663139
Gene Ontology Biological Process	GO:0015988	energy coupled proton transmembrane transport, against electrochemical gradient	13	enriched	0.896074408317693	0.809228662212082	enriched	0.941936537734869	0.807783901552338	farther	0.873953934056698	0.619646401703033
Gene Ontology Biological Process	GO:0015991	ATP hydrolysis coupled proton transport	13	enriched	0.896074408317693	0.809228662212082	enriched	0.941936537734869	0.807783901552338	farther	0.873953934056698	0.619646401703033
Gene Ontology Biological Process	GO:0007044	cell-substrate junction assembly	85	enriched	0.896327918030363	0.80976649893188	enriched	0.427552716366447	0.115030659103824	closer	0.894617987301272	0.66866581876986
Gene Ontology Biological Process	GO:0061217	regulation of mesonephros development	25	enriched	0.896327918030363	0.8098050835316	depleted	0.648627054927717	0.28934237253939	closer	0.928392403072018	0.765469792669404
Gene Ontology Biological Process	GO:0032459	regulation of protein oligomerization	26	enriched	0.898058310270456	0.811890668560071	depleted	0.819209652935588	0.518842934354051	farther	0.561673897457515	0.143499478964021
Gene Ontology Biological Process	GO:0006940	regulation of smooth muscle contraction	54	enriched	0.898285730599545	0.812390475960066	depleted	0.587482382650863	0.223195477804941	closer	0.352364504259018	0.0433027904051595
Gene Ontology Biological Process	GO:0002690	positive regulation of leukocyte chemotaxis	55	enriched	0.898285730599545	0.812444508427501	depleted	0.0370840406856341	0.00192980519498634	closer	0.613334065626724	0.193903442728666
Gene Ontology Biological Process	GO:0071371	cellular response to gonadotropin stimulus	29	enriched	0.898474515967039	0.812943721703029	enriched	0.537449850601821	0.182101635753437	farther	0.946329099135829	0.81715843114428
Gene Ontology Biological Process	GO:0032964	collagen biosynthetic process	28	enriched	0.898474515967039	0.812963566686206	depleted	0.727970903097685	0.384375835067534	closer	0.928392403072018	0.76721483176011
Gene Ontology Biological Process	GO:0051926	negative regulation of calcium ion transport	31	enriched	0.898849354367768	0.813476959787383	depleted	0.566224115875595	0.206009433126283	farther	0.81137981270735	0.474886002324081
Gene Ontology Biological Process	GO:0051882	mitochondrial depolarization	16	enriched	0.898874616188116	0.813674056522292	depleted	0.83792790824346	0.557265100442588	farther	0.926564878219768	0.75444445489697
Gene Ontology Biological Process	GO:0032967	positive regulation of collagen biosynthetic process	13	enriched	0.899201235953952	0.814377561008268	depleted	0.674137595024336	0.313874491810129	closer	0.916895177154192	0.726083706518425
